"","Movie_ID","Rev_ID","Sen_ID","Sentence"
"2365","tt0061809","2735","6","But it's the handling of the story, moments of moot, the performances, a pure cinematic touch that Brooks and his absolutely marvelous the late/great DP Conrad Hall provides in crisp widescreen black and white, and a storytelling style that feels realistic without going into too much naturalism or too much melodrama save perhaps for near the end, which is pitch perfect."
"2366","tt0061809","2735","7","The air of tragedy hangs over the story, and not so much because of the killings themselves, no matter how brutal they are as the ""third"" man that is conjured up, as the narrator observes, by Smith and Hickcock teaming up, but because of the inevitability of the story."
"2367","tt0061809","2735","8","You feel somehow for these criminals, who in any other hands would be just be conventional figures or something out of a B movie."
"2368","tt0061809","2735","9","These aren't good people, but they aren't necessarily monsters either, at least all the way through."
"2369","tt0061809","2735","10","It's also an excellent 'road movie' as we see Smith and Hickcock on the road down to the Clutter residence the actual night time scene of the crime taking place late in the film, then on to Mexico, then back to America towards Las Vegas."
"2370","tt0061809","2735","11","We get to soak in the personalities of these two, probably even more than that of the police detectives who at first have no leads and then finally get a break with an inmate."
"2371","tt0061809","2735","12","It's actually kind of disturbing to get this close to these two sort of akin to the aimless quality of Malick's Badlands characters, and it's also a sign of daring for the period."
"2372","tt0061809","2735","13","There's no sermonizing, like ""he did this because of that and this or the other."""
"2373","tt0061809","2735","14","We see how Smith had an abusive, psychotic father, but that Smith loved and hated him."
"2374","tt0061809","2735","15","The complexity there is too much for the movie, maybe even too much for Capote's book which, I should confess, I've still yet to read, though I plan to."
"2375","tt0061809","2735","16","And we see Hickcock is this creature of slick confidence i.e. getting the suit and other things with bad checks, but without any deep rooted explanation to it all."
"2376","tt0061809","2735","17","The streak of fatalism in In Cold Blood is some of the starkest of the 60s, and it's the luck of Brooks to have its stars as Blake in his top of the pops performance this and Lost Highway, oddly enough considering his real life saga in recent years, his quintessential pieces of work, and Wilson's breakthrough before becoming a character actor."
"2377","tt0061809","2735","18","While they're surrounded by fine supporting work, they themselves are eerily absorbing, driven more or less by greed and fantasies of escapism with treasure, and staying pretty much grounded in their situation through the death row and on through their ends."
"2378","tt0061809","2735","19","Is this a morale of the story, if there could be one, that it's more horrifying to confront the possibility that those who kill can't be classified, of good vs evil getting smudged."
"2379","tt0061809","2735","20","Smith apologized for his crime before being hung, and he points out, ""but to who."""
"2380","tt0061809","2735","21","This is a story bound to give the most hardened fans of true crime the bonafide chills, and it's quite possibly the best American film of 1967."
"2381","tt0061809","2736","1","A unique film...one of the best of all time."
"2382","tt0061809","2736","2","Acting, script, Quincy Jones' score, cinematography, editing, etc. just fantastic."
"2383","tt0061809","2736","3","As most viewers know, this movie is based on Truman Capote's book about the famous murder of a Kansas farm family the Clutters by a couple of young guys during a misguided robbery."
"2384","tt0061809","2736","4","I've never seen a movie that so brilliantly turned a true story into a riveting film."
"2385","tt0061809","2736","5","The actors are solid across the board, but the focus is on the killers, Dick and Perry, and the law enforcement team pursuing them."
"2386","tt0061809","2736","6","Scott Wilson, as Dick Hickock is amazing."
"2387","tt0061809","2736","7","Cocky, twitchy, and devoid of compassion he comes across so charming, oily and plausible."
"2388","tt0061809","2736","8","Robert Blake as Perry Smith is extraordinary as well lonely, and at once empathetic and cold blooded."
"2389","tt0061809","2736","9","Who could fold these characteristics into one individual and make us buy it."
"2390","tt0061809","2736","10","He does, and it's brilliant!"
"2391","tt0061809","2736","11","A key point of the book is how it took the intersection of these two very differently sociopathic individuals to create the critical mass to commit such a stupid and heinous crime, and these two actors make it work beautifully."
"2392","tt0061809","2736","12","Both had moments in their subsequent careers, but these performances are high water marks, and that stands for acting period."
"2393","tt0061809","2736","13","The cops are wonderful too."
"2394","tt0061809","2736","14","Leading the investigation is John Forsythe, but the other three detectives are great as well."
"2395","tt0061809","2736","15","Unlike contemporary movies where producers feel it necessary to endow police with superhuman assets or foibles, these are just genuine flatfeet, working the case with determination and competence."
"2396","tt0061809","2736","16","They seem so real."
"2397","tt0061809","2736","17","I've never seen cops on the screen so powerful in their authenticity; and I've seen most of the crime classics going way back."
"2398","tt0061809","2736","18","Really one of a kind in this respect."
"2399","tt0061809","2736","19","PARTIAL SPOILER COMING this movie's unique in that you already know what's happened, but I'm warning for the record."
"2400","tt0061809","2736","20","Of course, the best scenes from the best crime shows and movies are the interrogations the intellectual fencing matches between the cops and the crooks, Mano a Mano."
"2401","tt0061809","2736","21","This movie has hands down the best interrogation scenes you'll ever see on film."
"2402","tt0061809","2736","22","Watch Dick and Perry try to bluff their way through and slowly unravel, unaware the cops have the goods on them."
"2403","tt0061809","2736","23","But the cops need to deftly prep their suspects to fracture their alibis and hopefully elicit confessions."
"2404","tt0061809","2736","24","This is some of the best acting you'll ever see."
"2405","tt0061809","2736","25","Think Glengarry Glen Ross without the showboating."
"2406","tt0061809","2736","26","To help translate the sad and horrific angles of this true story, ICB was filmed at the actual Clutter house, and I've heard the Clutters were played by film students to give them a genuine feel."
